335536,33553
94271,9427
1990,199
124472,12447
394897,39489
427248,42724
108222,10822
494989,49498
41440,4144
369587,36958
431068,43106
386957,38695
61881,6188
14140,1414
184713,18471
292825,29282
151773,15177
343046,34304
126092,12609
121442,12144
61131,6113
159083,15908
8210,821
151183,15118
134662,13466
264975,26497
421118,42111
301886,30188
372377,37237
331096,33109
364807,36480
241484,24148
55031,5503
39180,3918
384787,38478
211234,21123
497179,49717
422948,42294
476099,47609
110762,11076
415148,41514
220624,22062
94131,9413
383407,38340
302636,30263
412528,41252
146442,14644
263355,26335
281025,28102
175233,17523
247124,24712
404858,40485
38500,3850
400408,40040
152673,15267
491469,49146
300016,30001
459269,45926
438248,43824
172403,17240
48920,4892
7250,725
229494,22949
346576,34657
372137,37213
203044,20304
152693,15269
223674,22367
426848,42684
467349,46734
117322,11732
186193,18619
484929,48492
268035,26803
443058,44305
475229,47522
322076,32207
25300,2530
177463,17746
82701,8270
150793,15079
136242,13624
306386,30638
304406,30440
360567,36056
426518,42651
368037,36803
482249,48224
292265,29226
56331,5633
59871,5987
480639,48063
18120,1812
275785,27578
168233,16823
39280,3928
372867,37286
250455,25045
157273,15727
296005,29600
104302,10430
257685,25768
291035,29103
365377,36537
393287,39328
355397,35539
280755,28075
178403,17840
278025,27802
76821,7682
242794,24279
330706,33070
355577,35557
371897,37189
471499,47149
469159,46915
98011,9801
388007,38800
246694,24669
442338,44233
319196,31919
71341,7134
337046,33704
296605,29660
178933,17893
220184,22018
135382,13538
431188,43118
364207,36420
94051,9405
134132,13413
67201,6720
156013,15601
447438,44743
311386,31138
27290,2729
382427,38242
296255,29625
478949,47894
420908,42090
363997,36399
62441,6244
55451,5545
40640,4064
128512,12851
218024,21802
411638,41163
62321,6232
38620,3862
350947,35094
401958,40195
392507,39250
62171,6217
367757,36775
429768,42976
484679,48467
148312,14831
300926,30092
88931,8893
60201,6020
460889,46088
152423,15242
453079,45307
265505,26550
60341,6034
79051,7905
322256,32225
60171,6017
218794,21879
27910,2791
426058,42605
58231,5823
153873,15387
295615,29561
394757,39475
2920,292
169573,16957
308606,30860
140732,14073
218564,21856
220794,22079
170233,17023
87391,8739
158253,15825
27410,2741
180483,18048
499369,49936
173723,17372
220214,22021
463649,46364
235374,23537
454999,45499
401858,40185
96131,9613
432818,43281
378917,37891
261785,26178
458929,45892
209334,20933
409718,40971
222244,22224
243814,24381
348556,34855
485779,48577
385367,38536
317556,31755
77531,7753
466389,46638
438348,43834
262355,26235
442298,44229
495969,49596
185523,18552
431368,43136
366727,36672
436498,43649
39400,3940
314966,31496
265935,26593
239214,23921
264025,26402
459429,45942
485259,48525
183153,18315
368937,36893
266955,26695
421278,42127
141702,14170
37320,3732
78811,7881
60161,6016
230294,23029
354737,35473
496859,49685
48170,4817
416938,41693
120072,12007
413278,41327
95061,9506
447988,44798
340626,34062
274745,27474
311436,31143
212354,21235
13900,1390
