880,27
1020,41
1170,56
1230,1
4030,37
4830,56
4950,7
5210,33
6010,52
8520,59
8840,30
8910,37
10400,3
12240,4
12850,4
12950,14
13090,28
13740,32
14790,15
14910,27
15810,56
20110,58
23510,32
29380,9
30670,16
30990,48
31250,13
31610,49
31850,12
33890,33
34810,3
36180,18
37490,27
38660,22
39500,44
40460,18
40880,60
41020,13
41830,33
43010,29
46610,23
46620,24
47240,25
47280,29
48220,1
49390,57
50600,56
50900,25
52130,26
52470,60
53110,2
54970,5
55730,20
56440,30
59690,49
60710,29
62010,37
62080,44
62380,13
63370,51
66520,0
68540,19
69400,44
70330,15
72560,55
74330,49
75360,30
77090,20
77140,25
79240,51
80100,15
80770,21
81260,9
83410,41
84920,9
85030,20
85410,58
86490,44
88340,46
90030,32
90520,20
90820,50
90980,5
91050,12
91160,23
92070,53
92370,22
92380,23
93290,53
93740,37
93770,40
95080,49
98270,1
99240,37
103370,23
104450,9
104810,45
106210,2
106480,29
107630,22
107750,34
108710,8
108890,26
108940,31
109020,39
109180,55
113070,17
114040,53
114130,1
115220,49
115950,0
119860,24
120440,21
120630,40
120750,52
123340,6
124760,26
125680,57
127890,34
127970,42
128800,3
129030,26
130340,35
132090,27
132590,16
133300,26
135170,30
135570,9
135770,29
135880,40
137280,57
138740,20
138850,31
138890,35
139080,54
139640,49
141210,23
143770,35
145920,6
146180,32
151590,23
152360,39
157730,26
158020,55
158970,28
160220,31
163190,23
164180,0
164850,6
165100,31
165180,39
165720,32
166670,5
168310,47
169330,27
170710,43
171200,31
172000,50
172450,34
173920,59
175040,49
175550,39
176370,59
177190,19
177390,39
177750,14
178230,1
178400,18
179830,39
179900,46
180970,31
181190,53
183230,13
183860,15
185310,38
186360,21
190470,5
190600,18
191290,26
191440,41
194940,25
196110,19
199010,4
200020,44
200070,49
201310,51
201840,43
202800,17
203170,54
203870,2
206680,39
207650,14
208840,11
208950,22
209550,21
210390,44
211600,43
212140,36
214680,46
214900,6
217520,24
217530,25
218270,38
218890,39
220700,37
221060,12
221820,27
221910,36
222550,39
224880,28
225550,34
226330,51
227150,11
230290,20
231250,55
232090,17
232370,45
234030,28
234670,30
235760,17
236690,49
237320,51
238320,29
238540,51
239420,17
239740,49
240380,52
240940,47
241870,18
243770,25
245110,37
245350,0
247400,22
248680,28
248770,37
250260,3
250970,13
251290,45
252890,22
254470,57
255400,28
255550,43
256060,33
256840,50
257130,18
258640,47
261030,42
262930,49
263660,0
265160,28
269010,47
269360,21
269810,5
269950,19
272330,13
272970,16
273240,43
273820,39
275200,55
275710,45
277100,1
278600,29
281250,50
282920,34
283860,6
284020,22
286420,18
288930,25
289140,46
289900,0
290020,12
291360,24
293590,2
293850,28
294450,27
294540,36
294680,50
296620,0
296730,11
297980,14
298450,0
299160,10
299990,32
300930,4
301280,39
301950,45
305590,42
306850,46
307680,7
309170,34
309650,21
309720,28
310940,28
311200,54
311330,6
311490,22
314560,23
315650,10
318330,34
318460,47
318700,10
319670,46
320240,42
320580,15
320790,36
321640,60
323410,54
323960,48
324610,52
325950,3
327220,8
327550,41
328250,50
328740,38
330340,15
330350,16
331560,15
331950,54
332850,21
335040,57
338320,19
338680,55
338770,3
339140,40
341080,51
342040,25
342390,60
342500,10
342680,28
342860,46
344560,33
344720,49
346100,4
346370,31
347900,1
347970,8
350160,44
350330,0
350470,14
350890,56
351060,12
351310,37
352530,36
354490,49
355560,34
356630,19
356750,31
360150,5
360850,14
362520,59
366690,49
367860,44
370570,10
371220,13
372280,58
372590,28
374100,57
374180,4
374710,57
375040,29
376150,18
376650,7
378470,6
378910,50
378980,57
379860,23
380270,3
380530,29
383840,55
384280,38
386320,59
386760,42
388470,30
389110,33
389560,17
393740,7
393930,26
396870,15
397060,34
397380,5
397810,48
399470,31
400920,54
404600,56
405400,14
405980,11
406130,26
408100,40
409460,54
409610,8
410600,45
410990,23
411230,47
411490,12
413570,37
413740,54
413810,0
416730,48
417370,51
421390,26
423260,30
423900,33
423930,36
424700,52
424930,14
426430,42
427150,53
