-4465603,0
-4462968,1
-4295390,2
-4157733,3
-3940008,4
-3922400,5
-3856375,6
-3836655,7
-3817043,8
-3782615,9
-3726141,10
-3705150,11
-3701105,12
-3688365,13
-3688023,14
-3655086,15
-3635200,16
-3631538,17
-3627207,18
-3601085,19
-3594257,20
-3532818,21
-3495045,22
-3475037,23
-3464809,24
-3453354,25
-3448042,26
-3436062,27
-3433576,28
-3427655,29
-3427575,30
-3426983,31
-3421379,32
-3419905,33
-3419595,34
-3416382,35
-3408274,36
-3398328,37
-3397310,38
-3393914,39
-3377806,40
-3375579,41
-3367805,42
-3360524,43
-3360448,44
-3339356,45
-3335901,46
-3334892,47
-3329503,48
-3327995,49
-3323451,50
-3321298,51
-3321114,52
-3317318,53
-3314174,54
-3307899,55
-3307387,56
-3295561,57
-3288156,58
-3281219,59
-3278558,60
-3274302,61
-3265301,62
-3265188,63
-3252029,64
-3250333,65
-3249764,66
-3246638,67
-3241513,68
-3241267,69
-3236993,70
-3236899,71
-3232565,72
-3225306,73
-3221167,74
-3221016,75
-3216653,76
-3212953,77
-3211218,78
-3203345,79
-3202058,80
-3200569,81
-3199818,82
-3199264,83
-3198897,84
-3197455,85
-3197353,86
-3195941,87
-3189729,88
-3183769,89
-3183043,90
-3179870,91
-3176703,92
-3170425,93
-3164358,94
-3159088,95
-3151305,96
-3149832,97
-3140778,98
-3138514,99
-3134678,100
-3131571,101
-3130453,102
-3126781,103
-3124586,104
-3124361,105
-3122144,106
-3110001,107
-3109389,108
-3109236,109
-3101422,110
-3100355,111
-3094289,112
-3094170,113
-3093225,114
-3087671,115
-3086559,116
-3083977,117
-3083464,118
-3083226,119
-3082562,120
-3081142,121
-3080598,122
-3076383,123
-3076196,124
-3073177,125
-3070325,126
-3069850,127
-3066800,128
-3065138,129
-3062648,130
-3055708,131
-3055317,132
-3046183,133
-3045870,134
-3044656,135
-3042467,136
-3040232,137
-3038115,138
-3037961,139
-3035657,140
-3034823,141
-3034457,142
-3033989,143
-3030889,144
-3029071,145
-3027927,146
-3026467,147
-3026341,148
-3020575,149
-3019512,150
-3019083,151
-3018556,152
-3018198,153
-3016578,154
-3014441,155
-3012145,156
-3012139,157
-3010522,158
-3009341,159
-3007632,160
-3004652,161
-2997353,162
-2997073,163
-2995266,164
