103990,9998
-88566,2231
-75429,2685
-74184,2725
-32602,4410
-99830,1885
-52653,3560
-237899,117
1881,6017
46643,8033
20849,6889
-83889,2379
-53531,3517
-69694,2879
-37002,4219
62481,8671
-172577,519
-105783,1725
-66083,3003
43857,7918
-22908,4851
63087,8694
-112905,1524
-115741,1460
-263073,64
-75970,2666
-235570,123
-34320,4331
-130045,1168
-19478,5012
-47020,3793
-156480,697
-103102,1788
-86617,2278
-60586,3227
-29748,4552
-66907,2974
76883,9194
8739,6347
-24123,4795
-79465,2556
-24402,4782
-165522,594
-652,5894
69272,8931
-88181,2240
-53823,3507
96779,9804
-53141,3536
87006,9516
93259,9697
-42383,3990
-29494,4559
14808,6610
95001,9746
71523,9021
-173920,509
65590,8788
-29794,4548
-83817,2383
-63428,3104
-77737,2601
-52905,3547
92297,9671
-95118,2046
74458,9118
102003,9937
-112349,1544
-99857,1881
-71791,2805
-216967,183
-148737,821
86482,9504
-114826,1487
81683,9338
-142395,918
81415,9332
45777,7999
53829,8339
-69376,2888
68471,8897
-45001,3890
-112420,1541
19366,6812
-28368,4598
-24751,4763
25368,7106
-61100,3206
30805,7341
-27888,4624
-99257,1905
-63688,3096
22388,6961
11198,6451
42591,7861
29523,7284
-25694,4726
40709,7774
-76176,2659
-301951,15
