-301951,39
-263073,37
-237899,37
-235570,43
-216967,26
-173920,37
-172577,50
-165522,43
-156480,69
-148737,41
-142395,60
-130045,79
-115741,59
-114826,0
-112905,43
-112420,56
-112349,57
-105783,9
-103102,71
-99857,7
-99830,8
-99257,31
-95118,17
-88566,43
-88181,54
-86617,13
-83889,39
-83817,42
-79465,51
-77737,24
-76176,5
-75970,12
-75429,30
-74184,71
-71791,71
-69694,68
-69376,79
-66907,5
-66083,35
-63688,49
-63428,59
-61100,0
-60586,23
-53823,70
-53531,3
-53141,21
-52905,32
-52653,43
-47020,45
-45001,59
-42383,5
-37002,2
-34320,36
-32602,35
-29794,15
-29748,16
-29494,25
-28368,64
-27888,13
-25694,35
-24751,75
-24402,17
-24123,30
-22908,7
-19478,13
-652,34
1881,7
8739,15
11198,45
14808,47
19366,17
20849,13
22388,11
25368,79
29523,18
30805,74
40709,42
42591,47
43857,27
45777,31
46643,67
53829,57
62481,2
63087,24
65590,39
68471,68
69272,30
71523,36
74458,56
76883,55
81415,36
81683,45
86482,49
87006,65
92297,62
93259,10
95001,58
96779,41
102003,20
103990,75
