757217,75721
801848,80184
198641,19864
766997,76699
929919,92991
764347,76434
840048,84004
809178,80917
607676,60767
500745,50074
277012,27701
421414,42141
450804,45080
166381,16638
204242,20424
887028,88702
1490,149
17610,1761
631206,63120
691616,69161
648836,64883
24950,2495
802968,80296
194471,19447
413314,41331
148881,14888
886368,88636
948929,94892
927319,92731
291302,29130
790227,79022
849368,84936
168211,16821
367333,36733
156021,15602
285332,28533
697696,69769
114051,11405
968529,96852
161301,16130
197921,19792
895778,89577
401634,40163
317763,31776
253302,25330
791567,79156
516855,51685
754987,75498
47270,4727
851988,85198
357953,35795
122561,12256
357183,35718
705517,70551
543745,54374
396913,39691
937029,93702
736917,73691
980709,98070
5750,575
846108,84610
617696,61769
322603,32260
821998,82199
362903,36290
784497,78449
600556,60055
459484,45948
281772,28177
844638,84463
5780,578
309593,30959
642906,64290
145311,14531
179331,17933
336083,33608
499594,49959
665986,66598
990899,99089
344513,34451
340803,34080
635876,63587
42930,4293
691026,69102
864118,86411
994769,99476
539295,53929
870708,87070
650836,65083
307123,30712
491824,49182
572345,57234
156631,15663
199661,19966
919129,91912
919579,91957
813468,81346
553255,55325
298572,29857
712227,71222
524585,52458
883458,88345
823638,82363
653496,65349
596495,59649
449524,44952
395253,39525
139351,13935
937809,93780
898848,89884
811438,81143
957999,95799
894048,89404
552235,55223
736457,73645
662936,66293
655396,65539
281102,28110
419284,41928
865468,86546
825858,82585
386033,38603
916579,91657
627866,62786
843408,84340
398743,39874
784687,78468
316313,31631
149521,14952
393313,39331
485874,48587
835948,83594
414874,41487
396273,39627
878948,87894
263032,26303
674036,67403
980849,98084
956019,95601
50190,5019
52230,5223
157801,15780
455564,45556
128961,12896
343043,34304
933229,93322
53240,5324
529255,52925
628646,62864
80180,8018
829448,82944
903769,90376
417204,41720
8660,866
984439,98443
830398,83039
139241,13924
798927,79892
311833,31183
137991,13799
409884,40988
667336,66733
783307,78330
243782,24378
234142,23414
975599,97559
229922,22992
32310,3231
419954,41995
491874,49187
225142,22514
213252,21325
862338,86233
881268,88126
298232,29823
924849,92484
684246,68424
644836,64483
510195,51019
267532,26753
499634,49963
427314,42731
290562,29056
553175,55317
354963,35496
563375,56337
792777,79277
54640,5464
701557,70155
706697,70669
560135,56013
120851,12085
568185,56818
200002,20000
690666,69066
504525,50452
907099,90709
528845,52884
309633,30963
345733,34573
152941,15294
279182,27918
461204,46120
350733,35073
105501,10550
911279,91127
6900,690
777297,77729
360963,36096
653516,65351
110401,11040
42210,4221
8210,821
381283,38128
891518,89151
292312,29231
505565,50556
336843,33684
587535,58753
270222,27022
369053,36905
2700,270
88660,8866
